dataset	gene	tree_file	rf	nrf
SongD1	gene372	RAxML_bestTree.gene372	18.0	0.2647058823529412
SongD1	gene373	RAxML_bestTree.gene373	38.0	0.5588235294117647
SongD1	gene374	RAxML_bestTree.gene374	16.0	0.23529411764705882
SongD1	gene375	RAxML_bestTree.gene375	28.0	0.4117647058823529
SongD1	gene376	RAxML_bestTree.gene376	10.0	0.14705882352941177
SongD1	gene377	RAxML_bestTree.gene377	18.0	0.2647058823529412
SongD1	gene378	RAxML_bestTree.gene378	10.0	0.14705882352941177
SongD1	gene379	RAxML_bestTree.gene379	30.0	0.4411764705882353
SongD1	gene38	RAxML_bestTree.gene38	16.0	0.23529411764705882
SongD1	gene380	RAxML_bestTree.gene380	22.0	0.3235294117647059
SongD1	gene381	RAxML_bestTree.gene381	14.0	0.20588235294117646
SongD1	gene382	RAxML_bestTree.gene382	8.0	0.11764705882352941
SongD1	gene383	RAxML_bestTree.gene383	14.0	0.20588235294117646
SongD1	gene384	RAxML_bestTree.gene384	28.0	0.4117647058823529
SongD1	gene385	RAxML_bestTree.gene385	16.0	0.23529411764705882
SongD1	gene386	RAxML_bestTree.gene386	16.0	0.23529411764705882
SongD1	gene387	RAxML_bestTree.gene387	10.0	0.14705882352941177
SongD1	gene388	RAxML_bestTree.gene388	26.0	0.38235294117647056
SongD1	gene389	RAxML_bestTree.gene389	20.0	0.29411764705882354
SongD1	gene39	RAxML_bestTree.gene39	16.0	0.23529411764705882
SongD1	gene390	RAxML_bestTree.gene390	14.0	0.20588235294117646
SongD1	gene391	RAxML_bestTree.gene391	4.0	0.058823529411764705
SongD1	gene392	RAxML_bestTree.gene392	8.0	0.11764705882352941
SongD1	gene393	RAxML_bestTree.gene393	12.0	0.17647058823529413
SongD1	gene394	RAxML_bestTree.gene394	32.0	0.47058823529411764
SongD1	gene395	RAxML_bestTree.gene395	24.0	0.35294117647058826
SongD1	gene396	RAxML_bestTree.gene396	16.0	0.23529411764705882
SongD1	gene397	RAxML_bestTree.gene397	16.0	0.23529411764705882
SongD1	gene398	RAxML_bestTree.gene398	12.0	0.17647058823529413
SongD1	gene399	RAxML_bestTree.gene399	8.0	0.11764705882352941
SongD1	gene4	RAxML_bestTree.gene4	14.0	0.20588235294117646
SongD1	gene40	RAxML_bestTree.gene40	10.0	0.14705882352941177
SongD1	gene400	RAxML_bestTree.gene400	20.0	0.29411764705882354
SongD1	gene401	RAxML_bestTree.gene401	16.0	0.23529411764705882
SongD1	gene402	RAxML_bestTree.gene402	12.0	0.17647058823529413
SongD1	gene403	RAxML_bestTree.gene403	12.0	0.17647058823529413
SongD1	gene404	RAxML_bestTree.gene404	14.0	0.20588235294117646
SongD1	gene406	RAxML_bestTree.gene406	16.0	0.23529411764705882
SongD1	gene407	RAxML_bestTree.gene407	18.0	0.2647058823529412
SongD1	gene408	RAxML_bestTree.gene408	14.0	0.20588235294117646
SongD1	gene409	RAxML_bestTree.gene409	14.0	0.20588235294117646
SongD1	gene41	RAxML_bestTree.gene41	12.0	0.17647058823529413
SongD1	gene410	RAxML_bestTree.gene410	34.0	0.5
SongD1	gene411	RAxML_bestTree.gene411	26.0	0.38235294117647056
SongD1	gene412	RAxML_bestTree.gene412	40.0	0.5882352941176471
SongD1	gene413	RAxML_bestTree.gene413	16.0	0.23529411764705882
SongD1	gene414	RAxML_bestTree.gene414	8.0	0.11764705882352941
SongD1	gene415	RAxML_bestTree.gene415	26.0	0.38235294117647056
SongD1	gene416	RAxML_bestTree.gene416	18.0	0.2647058823529412
SongD1	gene417	RAxML_bestTree.gene417	28.0	0.4117647058823529
SongD1	gene418	RAxML_bestTree.gene418	16.0	0.23529411764705882
SongD1	gene419	RAxML_bestTree.gene419	10.0	0.14705882352941177
SongD1	gene42	RAxML_bestTree.gene42	26.0	0.38235294117647056
SongD1	gene420	RAxML_bestTree.gene420	48.0	0.7058823529411765
SongD1	gene421	RAxML_bestTree.gene421	16.0	0.23529411764705882
SongD1	gene422	RAxML_bestTree.gene422	18.0	0.2647058823529412
SongD1	gene423	RAxML_bestTree.gene423	6.0	0.08823529411764706
SongD1	gene425	RAxML_bestTree.gene425	18.0	0.2647058823529412
SongD1	gene426	RAxML_bestTree.gene426	14.0	0.20588235294117646
SongD1	gene427	RAxML_bestTree.gene427	36.0	0.5294117647058824
SongD1	gene428	RAxML_bestTree.gene428	24.0	0.35294117647058826
SongD1	gene429	RAxML_bestTree.gene429	22.0	0.3235294117647059
SongD1	gene43	RAxML_bestTree.gene43	20.0	0.29411764705882354
SongD1	gene430	RAxML_bestTree.gene430	16.0	0.23529411764705882
SongD1	gene431	RAxML_bestTree.gene431	8.0	0.11764705882352941
SongD1	gene432	RAxML_bestTree.gene432	14.0	0.20588235294117646
SongD1	gene433	RAxML_bestTree.gene433	18.0	0.2647058823529412
SongD1	gene435	RAxML_bestTree.gene435	32.0	0.47058823529411764
SongD1	gene436	RAxML_bestTree.gene436	16.0	0.23529411764705882
SongD1	gene437	RAxML_bestTree.gene437	26.0	0.38235294117647056
SongD1	gene438	RAxML_bestTree.gene438	18.0	0.2647058823529412
SongD1	gene439	RAxML_bestTree.gene439	16.0	0.23529411764705882
SongD1	gene44	RAxML_bestTree.gene44	2.0	0.029411764705882353
SongD1	gene440	RAxML_bestTree.gene440	16.0	0.23529411764705882
SongD1	gene441	RAxML_bestTree.gene441	20.0	0.29411764705882354
SongD1	gene442	RAxML_bestTree.gene442	14.0	0.20588235294117646
SongD1	gene443	RAxML_bestTree.gene443	22.0	0.3235294117647059
SongD1	gene444	RAxML_bestTree.gene444	16.0	0.23529411764705882
SongD1	gene445	RAxML_bestTree.gene445	22.0	0.3235294117647059
SongD1	gene446	RAxML_bestTree.gene446	14.0	0.20588235294117646
SongD1	gene447	RAxML_bestTree.gene447	10.0	0.14705882352941177
SongD1	gene45	RAxML_bestTree.gene45	14.0	0.20588235294117646
SongD1	gene46	RAxML_bestTree.gene46	30.0	0.4411764705882353
SongD1	gene48	RAxML_bestTree.gene48	26.0	0.38235294117647056
SongD1	gene50	RAxML_bestTree.gene50	22.0	0.3235294117647059
SongD1	gene51	RAxML_bestTree.gene51	18.0	0.2647058823529412
SongD1	gene52	RAxML_bestTree.gene52	10.0	0.14705882352941177
SongD1	gene53	RAxML_bestTree.gene53	34.0	0.5
SongD1	gene54	RAxML_bestTree.gene54	14.0	0.20588235294117646
SongD1	gene55	RAxML_bestTree.gene55	22.0	0.3235294117647059
SongD1	gene56	RAxML_bestTree.gene56	20.0	0.29411764705882354
SongD1	gene57	RAxML_bestTree.gene57	8.0	0.11764705882352941
SongD1	gene58	RAxML_bestTree.gene58	16.0	0.23529411764705882
SongD1	gene59	RAxML_bestTree.gene59	16.0	0.23529411764705882
SongD1	gene6	RAxML_bestTree.gene6	34.0	0.5
SongD1	gene61	RAxML_bestTree.gene61	12.0	0.17647058823529413
SongD1	gene62	RAxML_bestTree.gene62	10.0	0.14705882352941177
SongD1	gene63	RAxML_bestTree.gene63	12.0	0.17647058823529413
