instance,tree_file,inference_time_seconds
exon_10540.fasta,exon_10540.tre,97.444837
exon_10543.fasta,exon_10543.tre,103.321802
exon_10544.fasta,exon_10544.tre,93.496230
exon_10545.fasta,exon_10545.tre,108.804585
exon_10546.fasta,exon_10546.tre,82.147952
exon_10548.fasta,exon_10548.tre,87.053653
exon_10549.fasta,exon_10549.tre,96.863371
exon_1055.fasta,exon_1055.tre,95.756504
exon_10550.fasta,exon_10550.tre,96.457541
exon_10553.fasta,exon_10553.tre,79.398927
exon_10555.fasta,exon_10555.tre,91.594885
exon_10556.fasta,exon_10556.tre,89.836281
exon_10557.fasta,exon_10557.tre,86.590522
exon_10558.fasta,exon_10558.tre,128.636404
exon_1056.fasta,exon_1056.tre,77.548396
exon_10560.fasta,exon_10560.tre,102.393515
exon_10561.fasta,exon_10561.tre,98.887800
exon_10563.fasta,exon_10563.tre,82.123867
exon_10564.fasta,exon_10564.tre,98.558543
exon_10565.fasta,exon_10565.tre,227.511530
exon_10567.fasta,exon_10567.tre,98.733158
exon_10568.fasta,exon_10568.tre,78.328862
exon_10570.fasta,exon_10570.tre,82.384982
exon_10572.fasta,exon_10572.tre,77.651960
exon_10573.fasta,exon_10573.tre,88.386441
exon_10574.fasta,exon_10574.tre,82.942417
exon_10575.fasta,exon_10575.tre,97.349076
exon_10576.fasta,exon_10576.tre,183.177409
exon_10577.fasta,exon_10577.tre,80.601319
exon_10578.fasta,exon_10578.tre,83.795290
exon_10579.fasta,exon_10579.tre,261.237851
exon_10580.fasta,exon_10580.tre,120.695120
exon_10582.fasta,exon_10582.tre,80.816144
exon_10584.fasta,exon_10584.tre,92.489836
exon_10585.fasta,exon_10585.tre,115.703051
exon_10586.fasta,exon_10586.tre,106.964727
exon_10587.fasta,exon_10587.tre,94.885158
exon_1059.fasta,exon_1059.tre,92.320553
exon_10590.fasta,exon_10590.tre,93.886883
exon_10591.fasta,exon_10591.tre,122.692815
exon_10592.fasta,exon_10592.tre,102.890635
exon_10593.fasta,exon_10593.tre,93.092230
exon_10596.fasta,exon_10596.tre,97.334428
exon_10597.fasta,exon_10597.tre,97.182017
exon_10598.fasta,exon_10598.tre,119.611537
exon_10599.fasta,exon_10599.tre,84.509951
exon_1060.fasta,exon_1060.tre,84.959409
exon_10600.fasta,exon_10600.tre,88.093906
exon_10601.fasta,exon_10601.tre,105.304482
exon_10604.fasta,exon_10604.tre,82.313549
exon_10605.fasta,exon_10605.tre,101.960223
exon_10606.fasta,exon_10606.tre,95.357585
exon_10608.fasta,exon_10608.tre,97.844808
exon_10609.fasta,exon_10609.tre,99.735232
exon_10611.fasta,exon_10611.tre,69.874045
exon_10613.fasta,exon_10613.tre,82.519298
exon_10614.fasta,exon_10614.tre,75.132235
exon_10615.fasta,exon_10615.tre,91.813071
exon_10616.fasta,exon_10616.tre,90.675291
exon_10617.fasta,exon_10617.tre,95.290187
exon_10618.fasta,exon_10618.tre,79.411803
exon_10619.fasta,exon_10619.tre,184.141659
exon_1062.fasta,exon_1062.tre,98.125932
exon_10620.fasta,exon_10620.tre,165.109404
exon_10621.fasta,exon_10621.tre,84.438266
exon_10622.fasta,exon_10622.tre,100.198805
exon_10623.fasta,exon_10623.tre,85.680664
exon_10624.fasta,exon_10624.tre,100.279603
exon_10625.fasta,exon_10625.tre,125.592948
exon_10626.fasta,exon_10626.tre,124.533190
exon_10629.fasta,exon_10629.tre,84.526473
exon_1063.fasta,exon_1063.tre,80.681808
exon_10630.fasta,exon_10630.tre,102.533287
exon_10631.fasta,exon_10631.tre,97.646624
exon_10632.fasta,exon_10632.tre,76.764743
exon_10634.fasta,exon_10634.tre,94.089447
exon_10636.fasta,exon_10636.tre,89.062628
exon_10638.fasta,exon_10638.tre,97.802318
exon_10639.fasta,exon_10639.tre,80.080605
exon_10640.fasta,exon_10640.tre,89.724074
exon_10642.fasta,exon_10642.tre,90.465632
exon_10644.fasta,exon_10644.tre,89.464177
exon_10645.fasta,exon_10645.tre,82.794500
exon_10647.fasta,exon_10647.tre,68.014612
exon_10649.fasta,exon_10649.tre,93.084376
exon_10650.fasta,exon_10650.tre,94.533418
exon_10651.fasta,exon_10651.tre,84.810724
exon_10652.fasta,exon_10652.tre,85.135052
exon_10653.fasta,exon_10653.tre,88.603840
exon_10654.fasta,exon_10654.tre,95.775281
exon_10655.fasta,exon_10655.tre,111.150255
exon_10656.fasta,exon_10656.tre,85.452910
exon_10657.fasta,exon_10657.tre,83.320878
exon_10658.fasta,exon_10658.tre,94.833835
exon_10659.fasta,exon_10659.tre,102.537828
exon_1066.fasta,exon_1066.tre,85.422157
exon_10663.fasta,exon_10663.tre,85.444546
exon_10666.fasta,exon_10666.tre,102.989020
exon_10667.fasta,exon_10667.tre,133.391708
exon_10669.fasta,exon_10669.tre,75.803826
exon_1067.fasta,exon_1067.tre,89.821101
exon_10670.fasta,exon_10670.tre,232.874964
exon_10671.fasta,exon_10671.tre,95.307765
exon_10673.fasta,exon_10673.tre,95.018560
exon_10675.fasta,exon_10675.tre,81.022816
exon_10676.fasta,exon_10676.tre,223.387969
exon_10677.fasta,exon_10677.tre,99.838319
exon_10678.fasta,exon_10678.tre,95.070349
exon_10679.fasta,exon_10679.tre,84.544128
exon_1068.fasta,exon_1068.tre,77.483905
exon_10680.fasta,exon_10680.tre,94.813717
exon_10681.fasta,exon_10681.tre,102.157211
exon_10682.fasta,exon_10682.tre,98.542132
exon_10686.fasta,exon_10686.tre,74.857003
exon_10688.fasta,exon_10688.tre,125.196390
exon_10689.fasta,exon_10689.tre,83.463744
exon_10690.fasta,exon_10690.tre,87.614360
exon_10691.fasta,exon_10691.tre,106.031496
exon_10692.fasta,exon_10692.tre,187.330961
exon_10693.fasta,exon_10693.tre,78.785314
exon_10694.fasta,exon_10694.tre,100.021608
exon_10695.fasta,exon_10695.tre,88.594563
exon_10696.fasta,exon_10696.tre,113.745571
exon_10697.fasta,exon_10697.tre,81.815758
exon_10698.fasta,exon_10698.tre,113.995611
exon_10699.fasta,exon_10699.tre,97.304812
exon_107.fasta,exon_107.tre,89.877275
exon_10700.fasta,exon_10700.tre,89.007139
exon_10703.fasta,exon_10703.tre,80.023471
