dataset	gene	tree_file	rf	nrf
SongD1	gene420	gene420.treefile	44.0	0.6470588235294118
SongD1	gene421	gene421.treefile	16.0	0.23529411764705882
SongD1	gene422	gene422.treefile	20.0	0.29411764705882354
SongD1	gene423	gene423.treefile	6.0	0.08823529411764706
SongD1	gene425	gene425.treefile	18.0	0.2647058823529412
SongD1	gene426	gene426.treefile	12.0	0.17647058823529413
SongD1	gene427	gene427.treefile	36.0	0.5294117647058824
SongD1	gene428	gene428.treefile	24.0	0.35294117647058826
SongD1	gene429	gene429.treefile	22.0	0.3235294117647059
SongD1	gene43	gene43.treefile	20.0	0.29411764705882354
SongD1	gene430	gene430.treefile	16.0	0.23529411764705882
SongD1	gene431	gene431.treefile	8.0	0.11764705882352941
SongD1	gene432	gene432.treefile	14.0	0.20588235294117646
SongD1	gene433	gene433.treefile	16.0	0.23529411764705882
SongD1	gene435	gene435.treefile	24.0	0.35294117647058826
SongD1	gene436	gene436.treefile	16.0	0.23529411764705882
SongD1	gene437	gene437.treefile	26.0	0.38235294117647056
SongD1	gene438	gene438.treefile	18.0	0.2647058823529412
SongD1	gene439	gene439.treefile	16.0	0.23529411764705882
SongD1	gene44	gene44.treefile	2.0	0.029411764705882353
SongD1	gene440	gene440.treefile	18.0	0.2647058823529412
SongD1	gene441	gene441.treefile	20.0	0.29411764705882354
SongD1	gene442	gene442.treefile	14.0	0.20588235294117646
SongD1	gene443	gene443.treefile	22.0	0.3235294117647059
SongD1	gene444	gene444.treefile	14.0	0.20588235294117646
SongD1	gene445	gene445.treefile	18.0	0.2647058823529412
SongD1	gene446	gene446.treefile	14.0	0.20588235294117646
SongD1	gene447	gene447.treefile	10.0	0.14705882352941177
SongD1	gene45	gene45.treefile	12.0	0.17647058823529413
SongD1	gene46	gene46.treefile	30.0	0.4411764705882353
SongD1	gene48	gene48.treefile	30.0	0.4411764705882353
SongD1	gene50	gene50.treefile	18.0	0.2647058823529412
SongD1	gene51	gene51.treefile	18.0	0.2647058823529412
SongD1	gene52	gene52.treefile	10.0	0.14705882352941177
SongD1	gene53	gene53.treefile	34.0	0.5
SongD1	gene54	gene54.treefile	14.0	0.20588235294117646
