instance,tree_file,inference_time_seconds
ENSG00000020256.nuc.ord.aln,ENSG00000020256.nuc.ord.tre,0.493153
ENSG00000020577.nuc.ord.aln,ENSG00000020577.nuc.ord.tre,0.800057
ENSG00000020633.nuc.ord.aln,ENSG00000020633.nuc.ord.tre,0.378124
ENSG00000020922.nuc.ord.aln,ENSG00000020922.nuc.ord.tre,0.660684
ENSG00000021300.nuc.ord.aln,ENSG00000021300.nuc.ord.tre,0.320133
ENSG00000021488.nuc.ord.aln,ENSG00000021488.nuc.ord.tre,0.413421
ENSG00000021574.nuc.ord.aln,ENSG00000021574.nuc.ord.tre,0.515212
ENSG00000021762.nuc.ord.aln,ENSG00000021762.nuc.ord.tre,0.731453
ENSG00000021776.nuc.ord.aln,ENSG00000021776.nuc.ord.tre,2.479816
ENSG00000021826.nuc.ord.aln,ENSG00000021826.nuc.ord.tre,1.585792
ENSG00000021852.nuc.ord.aln,ENSG00000021852.nuc.ord.tre,0.485917
ENSG00000022267.nuc.ord.aln,ENSG00000022267.nuc.ord.tre,0.289840
ENSG00000022277.nuc.ord.aln,ENSG00000022277.nuc.ord.tre,0.400473
ENSG00000022355.nuc.ord.aln,ENSG00000022355.nuc.ord.tre,0.429523
ENSG00000022567.nuc.ord.aln,ENSG00000022567.nuc.ord.tre,0.959235
ENSG00000022840.nuc.ord.aln,ENSG00000022840.nuc.ord.tre,1.185993
ENSG00000023041.nuc.ord.aln,ENSG00000023041.nuc.ord.tre,0.493159
ENSG00000023171.nuc.ord.aln,ENSG00000023171.nuc.ord.tre,0.766602
ENSG00000023191.nuc.ord.aln,ENSG00000023191.nuc.ord.tre,0.267359
ENSG00000023228.nuc.ord.aln,ENSG00000023228.nuc.ord.tre,0.683420
ENSG00000023287.nuc.ord.aln,ENSG00000023287.nuc.ord.tre,1.689611
ENSG00000023318.nuc.ord.aln,ENSG00000023318.nuc.ord.tre,0.484654
ENSG00000023330.nuc.ord.aln,ENSG00000023330.nuc.ord.tre,0.536481
ENSG00000023572.nuc.ord.aln,ENSG00000023572.nuc.ord.tre,0.338332
ENSG00000023608.nuc.ord.aln,ENSG00000023608.nuc.ord.tre,0.418645
ENSG00000023697.nuc.ord.aln,ENSG00000023697.nuc.ord.tre,0.383144
ENSG00000023734.nuc.ord.aln,ENSG00000023734.nuc.ord.tre,0.354161
ENSG00000023839.nuc.ord.aln,ENSG00000023839.nuc.ord.tre,1.768309
